,articleWordCount,headline,snippet,tokens,label_headline
95,1047,New York Today: Becoming a New Yorker,"Thursday: How to define a New York identity, snow on the way, and taxis by the numbers.","['new', 'york', 'today', 'becoming', 'new', 'yorkerthursday', 'define', 'new', 'york', 'identity', 'snow', 'way', 'taxis', 'numbers']",Neutral
96,1060,"From a Fateful Motorcade, a View of an American Divide","I know what it’s like “to stand on the side of a road in your own country, watching the shiny vehicles filled with important people, encased in air conditioning, as they speed by.”","['fateful', 'motorcade', 'view', 'american', 'dividei', 'know', 'like', 'stand', 'side', 'road', 'country', 'watching', 'shiny', 'vehicles', 'filled', 'important', 'people', 'encased', 'air', 'conditioning', 'speed']",Positive
97,1007,"Social-Media Rules, Created by Kids","While parents sometimes impose guidelines, the most important ones are those that children make. They are often unspoken and can be dizzying.","['social', 'media', 'rules', 'created', 'kidswhile', 'parents', 'sometimes', 'impose', 'guidelines', 'important', 'ones', 'children', 'make', 'often', 'unspoken', 'dizzying']",Neutral
98,1173,"Feed Children Peanuts Early, Doctors Advise",Parents should feed babies foods containing peanut powders or peanut butter at 6 months or even earlier as a way to help avoid peanut allergies.,"['feed', 'children', 'peanuts', 'early', 'doctors', 'adviseparents', 'feed', 'babies', 'foods', 'containing', 'peanut', 'powders', 'peanut', 'butter', 'months', 'even', 'earlier', 'way', 'help', 'avoid', 'peanut', 'allergies']",Negative
99,803,"To Predict Gentrification, Look for Falling Crime",Violent crime was a major factor pushing people out of cities a few decades ago. Now its decline appears to be inviting them back in.,"['predict', 'gentrification', 'look', 'falling', 'crimeviolent', 'crime', 'major', 'factor', 'pushing', 'people', 'cities', 'decades', 'ago', 'decline', 'appears', 'inviting', 'back']",Negative
100,919,The Motto That Won Out,"The Times offered $100 to the reader who could write a better motto than, “All the News That’s Fit to Print,” then decided that no one could.","['motto', 'outthe', 'times', 'offered', 'reader', 'could', 'write', 'better', 'motto', 'news', 'fit', 'print', 'decided', 'one', 'could']",Positive
101,1574,‘Chocolate Found to Stave Off Death!’ Analyzing the Scientific Evidence Behind Health Headlines,"In this lesson plan, students develop analytical thinking skills by taking a critical look at health reporting while weighing reliability and relative significance.","['chocolate', 'found', 'stave', 'death', 'analyzing', 'scientific', 'evidence', 'behind', 'health', 'headlinesin', 'lesson', 'plan', 'students', 'develop', 'analytical', 'thinking', 'skills', 'taking', 'critical', 'look', 'health', 'reporting', 'weighing', 'reliability', 'relative', 'significance']",Negative
102,726,"Paraguay and Venezuela, Together at the Table","The cuisines of two nations coexist nicely in the arepas, empanadas and chipa at a new restaurant in Woodside.","['paraguay', 'venezuela', 'together', 'tablethe', 'cuisines', 'two', 'nations', 'coexist', 'nicely', 'arepas', 'empanadas', 'chipa', 'new', 'restaurant', 'woodside']",Positive
103,866,Packers’ Playoff Miseries as Memorable as Any Title,"Four of Green Bay’s seven playoff eliminations under Coach Mike McCarthy have come in overtime, and a fifth was on a last-second field goal.","['packers', 'playoff', 'miseries', 'memorable', 'titlefour', 'green', 'bay', 'seven', 'playoff', 'eliminations', 'coach', 'mike', 'mccarthy', 'come', 'overtime', 'fifth', 'last', 'second', 'field', 'goal']",Neutral
104,1326,Is Your Cocktail Making You Sick?,"An office party, a violent illness and a medical mystery solved.","['cocktail', 'making', 'sickan', 'office', 'party', 'violent', 'illness', 'medical', 'mystery', 'solved']",Negative
105,1303,Bipartisan Voices Back U.S. Agencies on Russia Hacking,"In a hearing, top intelligence officials and senators of both parties pushed back forcefully in a display that seemed directed solely at President-elect Donald J. Trump.","['bipartisan', 'voices', 'back', 'agencies', 'russia', 'hackingin', 'hearing', 'top', 'intelligence', 'officials', 'senators', 'parties', 'pushed', 'back', 'forcefully', 'display', 'seemed', 'directed', 'solely', 'president', 'elect', 'donald', 'trump']",Positive
106,592,"First Comes Love, Then Mortality",The married performers Shaun and Abigail Bengson fall in love and contemplate mortality in this concert-style memoir at the Under the Radar festival.,"['first', 'comes', 'love', 'mortalitythe', 'married', 'performers', 'shaun', 'abigail', 'bengson', 'fall', 'love', 'contemplate', 'mortality', 'concert', 'style', 'memoir', 'radar', 'festival']",Positive
107,575,"Strangers in an Audience, Healing One Another","The play, by the company 600 Highwaymen, incorporates audience members to deliver a meditation on human connection.","['strangers', 'audience', 'healing', 'one', 'anotherthe', 'play', 'company', 'highwaymen', 'incorporates', 'audience', 'members', 'deliver', 'meditation', 'human', 'connection']",Neutral
108,746,3 New Jersey Lawmakers Feel Shortchanged by Port Authority’s 10-Year Plan,"New Jersey lawmakers objected to the amount allocated for a new bus terminal, while airport projects backed by Gov. Andrew M. Cuomo of New York were approved.","['new', 'jersey', 'lawmakers', 'feel', 'shortchanged', 'port', 'authority', 'year', 'plannew', 'jersey', 'lawmakers', 'objected', 'amount', 'allocated', 'new', 'bus', 'terminal', 'airport', 'projects', 'backed', 'gov', 'andrew', 'cuomo', 'new', 'york', 'approved']",Neutral
109,28,Skunks in the City,An exchange between parent and child about a ubiquitous Manhattan odor.,"['skunks', 'cityan', 'exchange', 'parent', 'child', 'ubiquitous', 'manhattan', 'odor']",Negative
110,1010,Might Clinton Run Against de Blasio? An Unlikely Idea Has People Talking,"From political circles in New York City to cocktail parties on Capitol Hill, two of the biggest untethered threads in New York politics are being drawn together around a single question.","['might', 'clinton', 'run', 'de', 'blasio', 'unlikely', 'idea', 'people', 'talkingfrom', 'political', 'circles', 'new', 'york', 'city', 'cocktail', 'parties', 'capitol', 'hill', 'two', 'biggest', 'untethered', 'threads', 'new', 'york', 'politics', 'drawn', 'together', 'around', 'single', 'question']",Negative
111,1098,"Department Stores, Once Anchors at Malls, Become Millstones","Macy’s and Sears have recently announced numerous closings, reflecting a climate in which online and discount retailers have outmaneuvered them.","['department', 'stores', 'anchors', 'malls', 'become', 'millstonesmacy', 'sears', 'recently', 'announced', 'numerous', 'closings', 'reflecting', 'climate', 'online', 'discount', 'retailers', 'outmaneuvered']",Neutral
112,596,Mr. Trump Casts Intelligence Aside,Why is he trying to undermine organizations meant to keep the country safe?,"['mr', 'trump', 'casts', 'intelligence', 'asidewhy', 'trying', 'undermine', 'organizations', 'meant', 'keep', 'country', 'safe']",Positive
113,574,Numbers Game,Jacob Stulberg shoots us to outer space.,"['numbers', 'gamejacob', 'stulberg', 'shoots', 'us', 'outer', 'space']",Neutral
114,964,Who’s Really Limiting Free Speech?,"At state schools, micromanaging legislators pose a much greater danger than political correctness.","['really', 'limiting', 'free', 'speechat', 'state', 'schools', 'micromanaging', 'legislators', 'pose', 'much', 'greater', 'danger', 'political', 'correctness']",Neutral
115,847,Trump and the Tainted  Presidency,A hostile foreign power got its way.,"['trump', 'tainted', 'presidencya', 'hostile', 'foreign', 'power', 'got', 'way']",Negative
116,992,What to Watch For in Washington: Confirmation Hearings and Trump Meeting the Press,"A packed week in politics lies ahead, with Senate hearings, the president’s farewell speech and — maybe — a news conference from the president-elect.","['watch', 'washington', 'confirmation', 'hearings', 'trump', 'meeting', 'pressa', 'packed', 'week', 'politics', 'lies', 'ahead', 'senate', 'hearings', 'president', 'farewell', 'speech', 'maybe', 'news', 'conference', 'president', 'elect']",Neutral
117,1366,Where Homelessness Can Be a Crime,"Activists and homeless people are waging public campaigns and court fights against local laws that ban urban camping, as some politicians urge a “zero tolerance” policy.","['homelessness', 'crimeactivists', 'homeless', 'people', 'waging', 'public', 'campaigns', 'court', 'fights', 'local', 'laws', 'ban', 'urban', 'camping', 'politicians', 'urge', 'zero', 'tolerance', 'policy']",Neutral
118,387,"What’s Going On in This Picture? | Jan. 9, 2017","Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.","['going', 'picture', 'janlook', 'closely', 'image', 'stripped', 'caption', 'join', 'moderated', 'conversation', 'students', 'see']",Neutral
119,1104,Curbing Our Digital Dependence,Moderation in our digital world should be the hallmark of a healthy relationship with technology.,"['curbing', 'digital', 'dependencemoderation', 'digital', 'world', 'hallmark', 'healthy', 'relationship', 'technology']",Positive
120,972,New York Reveals Deal to Close a Nuclear Plant,"The plant, with a capacity corresponding to about a fourth of the power consumed by New York City and Westchester County, will be shut down by April 2021, Gov. Andrew M. Cuomo said.","['new', 'york', 'reveals', 'deal', 'close', 'nuclear', 'plantthe', 'plant', 'capacity', 'corresponding', 'fourth', 'power', 'consumed', 'new', 'york', 'city', 'westchester', 'county', 'shut', 'april', 'gov', 'andrew', 'cuomo', 'said']",Neutral
121,1101,How Emotion Over Pet Care Helps Explain Human Health Spending,“The emotional nature of the treatment decision may be important in explaining high and sometimes heroic end-of-life health care spending.”,"['emotion', 'pet', 'care', 'helps', 'explain', 'human', 'health', 'spendingthe', 'emotional', 'nature', 'treatment', 'decision', 'may', 'important', 'explaining', 'high', 'sometimes', 'heroic', 'end', 'life', 'health', 'care', 'spending']",Positive
122,456,Do You Watch Hollywood Awards Ceremonies?,How interested are you in entertainment industry awards and the ceremonies at which they are given?,"['watch', 'hollywood', 'awards', 'ceremonieshow', 'interested', 'entertainment', 'industry', 'awards', 'ceremonies', 'given']",Positive
123,824,"After Playoff Loss, Giants Hope They’re Only Young Once",The receivers’ ill-advised boat trip and mental and other errors in Sunday’s game were just signs of the Giants’ inexperience and immaturity.,"['playoff', 'loss', 'giants', 'hope', 'young', 'oncethe', 'receivers', 'ill', 'advised', 'boat', 'trip', 'mental', 'errors', 'sunday', 'game', 'signs', 'giants', 'inexperience', 'immaturity']",Negative
124,1553,A Slower Pace for the ‘Galloping Gourmet’,"Graham Kerr, now 82, recalls a life of big leaps, from irreverent indulgence to health zealotry to, finally, moderation.","['slower', 'pace', 'galloping', 'gourmetgraham', 'kerr', 'recalls', 'life', 'big', 'leaps', 'irreverent', 'indulgence', 'health', 'zealotry', 'finally', 'moderation']",Neutral
125,1293,"Believe It or Not, a FIFA Plan That Could Benefit the Game","FIFA will be accused of trying to fix something that isn’t broken, and the details may prove tricky, but every confederation will benefit by expansion in some way.","['believe', 'fifa', 'plan', 'could', 'benefit', 'gamefifa', 'accused', 'trying', 'fix', 'something', 'broken', 'details', 'may', 'prove', 'tricky', 'every', 'confederation', 'benefit', 'expansion', 'way']",Neutral
126,1244,Son-in-Law Is Set to Be Key Adviser in Trump Office,"The move cements Mr. Kushner’s role as a powerful and at times decisive influence on Mr. Trump, his father-in-law.","['son', 'law', 'set', 'key', 'adviser', 'trump', 'officethe', 'move', 'cements', 'mr', 'kushner', 'role', 'powerful', 'times', 'decisive', 'influence', 'mr', 'trump', 'father', 'law']",Positive
127,1564,Women’s March Opens a Raw Dialogue on Race,"Conversations surrounding the march on Jan. 21, the day after Donald J. Trump’s inauguration, are alienating some women even as organizers stress unity and inclusion.","['women', 'march', 'opens', 'raw', 'dialogue', 'raceconversations', 'surrounding', 'march', 'jan', 'day', 'donald', 'trump', 'inauguration', 'alienating', 'women', 'even', 'organizers', 'stress', 'unity', 'inclusion']",Positive
128,835,What the Soldiers and Sailors May Have Seen,This show is a jaunty foray into a little-known footnote in American military history.,"['soldiers', 'sailors', 'may', 'seenthis', 'show', 'jaunty', 'foray', 'little', 'known', 'footnote', 'american', 'military', 'history']",Neutral
129,182,"Left Behind at a Bus Stop, but Not for Long",A driver makes up for a hasty departure with a quick trip around the block.,"['left', 'behind', 'bus', 'stop', 'longa', 'driver', 'makes', 'hasty', 'departure', 'quick', 'trip', 'around', 'block']",Negative
130,1282,"Cuomo Raises Profile, Stirring Talk of ’20 Run","Though it’s premature to pick a front-runner for the next presidential race, there is reason to speculate about a possible bid by the governor of New York.","['cuomo', 'raises', 'profile', 'stirring', 'talk', 'runthough', 'premature', 'pick', 'front', 'runner', 'next', 'presidential', 'race', 'reason', 'speculate', 'possible', 'bid', 'governor', 'new', 'york']",Neutral
